Vehicle_Title,Review_Title,Review,Rating
2009 Porsche Cayman Coupe 2dr Coupe (2.9L 6cyl 6M),"Fun Car, But Not a Daily Driver"," The 2.9 L Cayman has plenty of power for the public roads with good low-end torque.  Cabin space is limited while the rear window provides limited visibility.  The exterior design grows on you and it is refreshing since the 911 has not changed much in its history. I had an issue with a missing key which took over 1 hour for the dealer to program.  The passenger window does not close properly with automatic feature.  I dislike Porsche dealers and salespeople - they think it's so special. It's expensive.  The interior materials are top quality now with lots of leather, alcantara, and carpeting.  Fit is solid with only a minor rattle from passenger side. Ride is very hard, especially with 19""",5
2009 Porsche Cayman Coupe S 2dr Coupe (3.4L 6cyl 6M),goodbye bmw," I recently purchased a cayman S 09 and sold my bmw 3series. This Cayman is simply awesome. Its acceleration and handling is unlike any car I have ever driven. Additionally, the looks are superb. I just never get tired of looking at the car. ",5
2009 Porsche Cayman Coupe S 2dr Coupe (3.4L 6cyl 6M),Nothing even comes close," Fantastic engine, brakes, chassis, steering, interior... this really is the finest true spots car value available. Had an Audi TTS and while it was a very capable and well-built sports car, it just didn't offer the the perfect balance and driving dynamics of the Cayman. And the beautiful curves of the exterior are very reminiscent of the classic 911s of the 80s and 90s. The Cayman has become the ultimate Porsche (and an especially exceptional value with current incentives!).",5
2009 Porsche Cayman Coupe S 2dr Coupe (3.4L 6cyl 6M),Cayman S 19 inch wheels," Already own 1987 Porsche 930, have owned for 13 years. Drove new vette, new 911, sl 65, fell in love with cayman s, handles likes it's on rails, top end is very good for normally aspirated six. Pulls hard in every gear. Lots of low end grunt. Great looks. If you like 911s, this car will out handle any 911. Sounds awesome from in the car. Feels like it's carved out of a solid piece of granite. Very rugged little car.",5
2009 Porsche Cayman Coupe S 2dr Coupe (3.4L 6cyl 6M),95% 911... 70% THE COST," Plain and simplethis is one awesome car.  Great acceleration, lightweight, great handling and heart stopping top speed.  The Cayman S is like a rollercoaster ride without leaving the ground.  Will you get more with the 911S?  Yes. Is it worth the extra 25-30K.  I dont think so.",5
2009 Porsche Cayman Coupe 2dr Coupe (2.9L 6cyl 6M),Wow--the best," Great car--connected to the road, fast and plenty of low-end torque with the new PDK auto transmission, even in the my 2.9 model. Impeccable build quality,  just don't overdue the options, or else it will get very expensive! (for example, standard manual seats are GREAT, no need for sport seats or even electric). Stunningly beautiful, espec in light colors (white, silver, etc.). The best handling car I ever had (including BMW's and Audi's), it probably has changed my life some in that I LOVE (instead of dreading) my 45 minute commute to work back and forth every day. (Chose this over the 335i in the end, a great car too but so refined that some of the pure joy was engineered out of it)",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),red means go!, you will turn heads!,5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Simply Amazing and Still strong at 95k miles," This car is the best daily driver true sports car you will ever own (unless you want to fit more than 2 ppl).I've driven Lambo, Ferrari, etc... truly amazing cars, but not daily drivers. In this car you can fully utilize it's power and agility on the road while having the reliability of a Honda or Toyota.I'm near the 100k mark and have had no major issues.You want a safe car? This is it. You have all the tools you need to be an offensive driver and when those tools fail, you are surrounded by airbags to soften the blow. This car will follow your line of sight and place you exactly where you tell it to.It's an extension of the driver. This could easily be the only car I ever own. ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Better than the 911 I have dreamed about," Unlike all other sports cars I have owned or driven my Cayman S loves to dance.As an instructor for various car clubs I have had the chance to drive many Porsche products the way they were meant to be - on the track.The Cayman S in stock trim can run with race prepped older 911s and does a great job at hanging with the 997 cars.In my opinion to get a better track car you'd have to buy a GT3. To boot it has available all the creature comforts that you can afford to add, good economy (28mpg highway in my experience), and is a comfortable cruiser for 2 for the weekend.It gets looks all day long, as they are ""rare"".",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),MAGIC EVERYDAY--or for 20 -30.000mi.," I bought my caymann new. Saved from the age of 14 to get this thing. WELL at @17000 mi. it was using oil witch they said was ""normal""[1qt. per. 600mi] WOW!!!so at @ 22000mi. It was using MORE!!Turns out the motor was tearing itself to pieces when they said it was normal .. so out of warrantee it needs a motor. PORSCHE DID THE RIGHT THING AND replaced the motor.. it still cost me big.. But thats beside the point. I bought this car as a sportscar I can enjoy everyday. This motor only lasted as long as the tires. Its serviced reg. not tracked and stock.. not the robust car I thought I bought.Now my dream cars a nightmare and I don't know what to do with it. afarid to drive it over 22K",4
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Flawless, The Cayman S is best all around Porsche I have ever owned. The quality is excellent. The Cayman S is well balanced between power and handling. Great roadablity around town and when I select the PASM and it is outstanding. And the servicing is only 2 year or 20K.,5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Nonstop problems," I have had nonstop problems with my Cayman s 2006 converters had to be replaced, check engine lights several times,  air bag lights and now a new clutch system because the wrong one was put in from the factory. Oh yes coolant light comes on but it is not low   check the Cayman forums before you buy  Porsche dependability was ranks last according to a recent survey",3
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),06 Cayman S is a winner," The most beautiful Porsche, ever.  It looks great, feels great to drive, sounds great - and that Bose system is just amazing.  Only downside is gas mileage.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),None Better than Cayman S, Simply the finest auto I've ever driven.  Everything about this machine has been thought out completely.  Workmanship is outstanding.  ,5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Porsche finally has it right.," I used to race Porsches and have been waiting for a Porsche that's better than the old 550 RS. I think this one is.  Aside from an urge to drive 2 or 3 times the speed limit, this is a perfect car for me. However, that might not be for everyone. It's delightfully noisy, making the multispeaker radio not very useful at speed and hands-off cell phone calls are pretty nearly impossible.  For a car that handles this well, it's incredibly comfortable. For a car that accelerates so vigorously and has a top speed around 170 mph, it is unbelievably docile in LA freeway traffic jams.  I have about 18,000 miles on her (I name my cars, this one is Chloe) and have had no problems.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Ten months of pure joy," Second review - it's been 10 months and the sheer exhilaration of driving the Cayman S  is unabated.  From the looks of the car to the sweet notes of the exhaust when you redline the car to the cornering ability - pure JOY!  It's even fun arguing with all my 911 owner friends which is really the better car (let's not forget Porsche intentionally hit sub 911 performance targets) a real shame, I was under the impression you engineered a car to the most it can be not fit into your marketing campaign, nonetheless my 2nd Porsche and the beginning of a lifelong infatuation with the Cayman S.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Great Car," Porsche service costs a fortune, but the service personnel are top notch.  This car is a blast to drive, Porsches are the only cars for me.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Cayman S Overview," So far my Cayman S has averaged 25-28 mpg.  You must use premium fuel in it.  It has very firm seats.  You must be careful of moving the passenger seat all the way back.  It will activate airbag warning system. The dark tinted rear window makes it difficult to see out back.  The buttons on the key activate the trunk and engine lids too easily.  You must be very careful of potholes in the road, the rims are easily damaged due to their low profile.  They are expensive to replace or repair.  This car is really fun to drive.  It delivers exhilarating performance above 4,000 rpm,  It has a low ground clearance, so you must be aware of debris on roads and in driveways.  It is easy to strike the undercarriage. ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),"""Performance car of the year!"""," The Cayman S has great performance and is truly fun to drive.  I have driven Maserati, Aston Martin, and Ferrari, but this is one of my favorites.  I have always been a Porsche fan.  It's easy to drive and has a great sleek design.  The great thing about the Cayman S is it looks much more expensive than the car is priced.  The only other car I have driven that comes close is the Maserati Quattroporte and the Aston Martin Vanquish.  I love my Cayman S.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Almost the Perfect Sports Car," The Cayman has incredible handling due to its mid-engine design.  It is more fun to drive than cars that cost twice as much. It has excellent acceleration, though the car needs to be at least in the 3,000 rpm range for peak performance. ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Cayman S," The Cayman S is an excellent car!  It is a real joy to drive and a real head turner.  With the mid engine design, this car handles the mountain roads like no other.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),New Car Impressions," I discovered a new white, brown leather Cayman S in the garage a couple of weeks ago; a gift from my wife to liven up a long commute which it does nicely. It has Bose, heated seats, power seats, all the stuff in the performance package plus and I have put on 610 lawfully driven miles so far with no surprises. The manual says take it easy (keep it under 4,200rpm) for 2,000 miles. That means 1,260 not very exciting miles ahead. After that I can tell it is going to be a sweet ride. Its initial fuel consumption is sky high but should improve. I had the 3M clear bra film installed. The car is tight, supple, loud, sticky, fast and driving it might be the most fun you can have with your clothes on.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Watch out 911," I have driven BMWs for years now, but wanted more pure sports car for the track.  This car was just plain awesome on the 2.5 mile Heartland Park road course.  Porsche has to be under rating the speed and horsepower numbers on this car for fear of losing 911 sales.  If Porsche wanted to tweak it some more, this car and engine could blow the 911 out of the water.  This is a great car, hands down.  It puts a smile on my face every time I drive.  It's friendly as an everyday driver too.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),2007 Porsche Cayman S," What an outstanding car!  My last two cars were 'vettes. This car is superior in performance, handling, quality and more fun to drive.  I get compliments everywhere I go.  Definitely get the PASM and spend the extra money on the leather interior - you will be glad you did.  The quality and worksmanship of the full leather is unbelievable. Only get the chrono package if you are going to track the car.  I wish I had chosen the sport shifter, but the stock six-speed shifter is still the best I've driven.  The Carrera 19"" wheels painted in the exterior body color is awesome.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),What a Car, The Porsche Cayman S is extremely fun to drive.  It definitely makes you feel young and energetic.,5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),First Porsche," This car brings the fun and excitement back to driving.  I have had numerous sports cars, the most recent being a 2005 Corvette.  The Caymen S doesn't have the brute power of the vette, but with the mid engine you feel like you are part of the road and in control.  My car has not had any problems to speek of, except for a faulty radio, which was promptly replaced.  ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),There Really is no Substitute," I have to say I have always been a practicality guy when it comes to cars and depreciating items.  This car beats my reason into submission and gets me on an adrenaline program.  Its build quality is beyond what you would ever see in almost any other mark.  The ride is like a rollercoaster that will not leave the track and the look is more exotic than anything Porsche has made in recent history. As Ferris Bueller said ""If you have the money, I highly recommend it.""  The engine noise is a sweet tune and the grip is like nothing else.  The seats are better than most aftermarket models and the curves of the body almost make you blush. It looks great in every color they make, leaving you smiling. ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Amazing...," The Porsche Cayman provides really amazing bang for the buck.  This car handles impeccably.  My only compliant is that the car could use a few more horsepower, but I guess they need to protect the Carerra.  It does zero to sixty in 5.1 seconds, which is still pretty darn quick.  It is a blast to drive.  The sound of the engine above 4,,000 rpm is exquisite.  I miss it when I'm not driving.  I would skip the Bose stereo system, but the sport shifter and PASM are recommended.  It looks great in silver, and much better in person than in photos.  I recommend it over the stock Carrera for all around fun, the C4 and turbo versions excepted.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),I Love My Cayman!, Everything about this car is great. At delivery the radiator had a leak. I have had no problems since.  This is by far the best car I've ever driven.  I like it better than my Boxster!,5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Two Cars in One," I purchased my Cayman S 2 1/2 weeks ago and have driven 2,150 miles to date. What an awesome machine!  Putt around town, in traffic and keep the rpm below 4,000 rpm and you have a very docile, easy to drive pussy cat...put your foot into it and it becomes a TIGER above 4,500 rpm. I chose the car for it's styling, handling and engineering and it has far surpassed any expectations I had! To me this machine is a culmination of the very best of every Porsche ever made! Next time I'll pass on the Bose system, as I find the bass a bit too flabby for my taste. For those who want more power, try the driving school, as the race track is the ONLY place you might need more power.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Possibly My Last Car ," Since 1992 I've owned the following cars: two twin turbo Toyota Supras, three Acura NSXs, a Honda S2000, and four BMW M3s.  I've driven all these cars on the Sebring race track and I was completely blown away by the Cayman S.  The handling, power (especially in low gears), the clutch/gearbox, and brakes are phenominal.   I was convinced that I was getting the new Z4 M Coupe, but I was lucky enough to have a dealership that had both cars to drive.  I drove them 30 minutes apart and the Cayman S was beyond better in every area (except cup holder).  I found the car with the options I wanted and had it home one week later.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Fabulous Driver's Car, This is the best driver's Porsche south of a 911 RS. The mid-engined layout offers balance and feedback to the driver which is matched only by a Lotus Exige (the difference being that you can get in and out of the Cayman without being a contortionist). It looks much better in the metal than in photographs and the looks grow on you too. Buy it in red or black - rather spend your money on the PASM active suspension option than pay for metallic paint. If you see someone driving a 911 you're never sure if they have bought it for the image - you can be sure the Cayman owner bought it for sheer thrill of driving. ,5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Best of the Best," This is my third Porsche after a Boxster and a 911. This is the best performer and most stylish Porsche ever built. It is fun and powerful. If you are not a porfessional driver with access to a speedway, this is the best Porsche you can get and enjoy every single drive. ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Cayman S," In one word ""BALANCE.""  The Cayman is not the fastest Porsche out there, but it is the most balanced Porsche out there. Its handling combined with it's 295HP motor makes it the best driving Porsche to date. Its fit and finish is right up there with the 997s, and it is likely better looking than the 997. I added the Short Shift Kit from Porsche after delivery made and that made it even sweeter to drive.  I can say there isn't a better sports car out there for under $120,000 that can touch it.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Awesome Car, My 2006 Porsche Cayman has been an incredible all around sports car - not just for performance but for its ease of use around the city.,5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Cayman is Superb," The Cayman's gorgeous exterior and interior have drawn more appreciative comments than any car I've owned.  The optional leather interior is worth the (high) price, as are the more attractive 19"" wheels and the sport seats and steering wheel.  The chrono looks good, but like the Sport package is worthwhile only if you plan for track use.  Its power is especially good at high RPM, ok at low RPM too but not like my Z06 Corvette.  The engine sound is exhilarating but can get tiring on the highway.  The optional stereo is excellent. ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),No Substitue," Fellow owners have already expressed my thoughts.  I do not have anything more to add other than this is an incredible handling car for the money.  The 10-11 pm side profile is absolutely gorgeous!  The 12 noon (head on) profile is stunning!  My Boxster S' 18"" wheels look great against basalt black.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Awesome ride!," After selling my BMW 330 convertible, I went into the Porsche dealership to test drive a Boxster S and ended up purchasing the Cayman S and I have no regrets.  There is no comparison between the Boxster S and Cayman S....the Cayman blows it away,  It has much better performance and handling and a sleeker style.  The styling is so incredible that everywhere I go I get compliments on the car.  ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Fantastic!," I am the PCA Cayman Register chairman and as such have extensive experience with this car, having owned my personal one since Jan of 2006.  The car is an excellent combination of power, agility and engineering.  Pictures don't do it justice, you really need to drive this car to appreciate it.  I have done several track days with this car and it far and away exceeds my expectations every time.  Porsche - There is no substitute!",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Smile from ear to ear," The Porsche Cayman is a PURE JOY to drive.  It has a completely different feel that the Boxster S (the car I traded in) and in my opinion more fun than a 911 and more forgiving to drive.  The Bose stereo, xenon, heated seats, 19"" etc are musts - I had to settle for no nav as this was an unplanned purchase.  I was stuck in traffic by the dealership and they let me test drive the car / fall in love / have to have it / drive it home scenario.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Smooth," After three weeks and 1,250 miles, I can honestly say this is the finest car I've ever driven. It has fabulous looks and handling and it is very comfortable with lots of room for a 2 seater. The brakes are wonderful, shifter like butter, and the engine sounds are awesome. I don't mind a long drive in this car, and everyone loves it wherever you go. The car has no bad habits.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),better than 911!," The Cayman is one great coupe! I was going to order a MZ4 Coupe, but after seeing it at the auto show, no way. The Cayman S is way better looking and if you can afford one this is the best sports coupe for the buck!  This is my second Porsche, it is far superior to the base 911.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Simply the Best," You drive it once and you can't live without it. The Cayman is built to last and drive! If you are a serious sports car fan, this is your dream car.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),A True Dream of a Car," I've had my Cayman for two weeks and have put 600 miles on it.  The car is a dream all the way around - loaded with PASM, Navigation, Bose stereo, heated seats, xeon, 19"", sport chrono pack +, etc.  Get the Nav and the CD can play MP3s, although just in a single drive.  The Bose upgrade is worth every penny.  It sounds better than my Bose system in the house.  It's quick and sticks to the ground so well.  Plus it is a true head turner!!  The cup holders require fully covered lids and ""small"" sizes, unless you want to spill on your beautiful leather seats.  I wish the steering wheel were just a bit smaller (probably an option).  But all in all, I'd buy this car all over again.  Oh what fun.  And that engine sound - WOW!",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),More Fun than any other Car Owned," I recently purchased a Cayman S after reading many reviews.  I considered a 911 but test drove this car and was sold instantly. Just last night another driver pulled up besides to give me a thumbs up. Its so much fun to drive that I have to wipe the smile on my face after each drive.  I have driven it about 2,000 miles in all conditions. I just returned from a weekend road trip and it performed flawlessly.  Its handling and control were awesome at all speeds!  It had enough room for luggage and packages purchased with room to spare.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),A Love Affair," A car that is the essential sports coupe, its more nimble than a ballet dancer and hotter than a super model. This car is balanced to perfection. On short rides in traffic you feel like a jockey on a race horse surrounded by mules, on long rides where you can really open the car up. Turn off the radio and enjoy the music of the 295hp engine singing to you... It says go! Go Faster! Take the long way home!!!",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),My First Porche," I picked up my first porche (Cayman S) on March 31. Lets see, I have put 1,000 miles on it in a couple of days.  The Cayman is fast and handles well. I bought it with Tiptronic. It is mainly used in a manual mode and it goes!  I hope to take it on a long drive i.e., through the mountains real soon. This is a fun car to drive!",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),"Wow, what a ride!"," Until now, I've been a BMW guy.  Now, I think I am a permanent Porsche convert.  This car is like a second skin and performs like a dream.  I am 6'1"", 220 and the seats are so well designed that you just settle in and enjoy.  The exterior design is the best I have seen and the throwback style is very distinctive.  The handling on small country roads, with tight turns is superb and on the highway the car is a beast!  I will enjoy this car for many years.  I understand now why so many 911 fans like the Cayman S more.  It is pure fun!  Now, if only I can get the tires to last beyond 5,000 miles...",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Surprisingly Quiet and Smooth Ride, I was very surprised to find that this car is very quiet (for a sports car). The ride with PASM is also very smooth.  The whole ownership experience has been pleasant and the car has so far been very reliable with no service incidents.,5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Only Minor Complaints," Buy this car.  It's awesome.  It's the only car that I have purchased in my life with NO regrets.  I would buy it again today without hesitation, but these need to be fixed for 2007 / 2008:  Interior cabin noise is loud.  When driving on the weekends that's great (it's a sports car afterall), but Wednesday afternoon with a client on the phone ain't so cool!  Callers often ask if I'm in a convertable.  No audible horn or noise when locking and unlocking the vechicle from the exterior with the fob.  You have to watch for two blicks of the lights when locking which can be difficult to see in the sun.  Rear hatchback button on fob is TOO big.  I accidently open the rear hatch a lot!",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),911 Detour," If you are out shopping for a 911 stop  by the Cayman department at your local porsche dealer first and save a lot of money. There is so many good things about this car. Terrific handling, to die for cockpit, intoxicating sound and performance, gorgeous looks. My first drive was a 650 mile drive through the mountain west and was as much fun as humans should be allowed to have.  This car, dollar for dollar is just about the best thing going.  I would love to have a 911 some day, but it may be a while because I love this Cayman.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Affordable 911," If you are trying to muster the financial gumption to buy a 911, stop in the Cayman department of your local Porsche dealer and examine the Cayman. For most of you, this is all the performance you need.  I am not sure I can drive it to its full capabilities.  Fun, good looking, a dream to drive and a lot less than a 911. Amazingly good ride for a short wheel base. Very cool cockpit and an intoxicating engine sound.  Great value dollar for dollar.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Great Car," I just picked up my Cayman as a weekend car.  So far it hasn't disappointed.  Had a minor computer error relating to the passenger airbag, but it cleared up by wiggling the seat around.  I chose a pretty plain package- wanted it for performance vs. bells and whistles.  The car definitely will get looks- even had someone snap a picture from their phone at a stoplight.   I am 6'1"" and legroom is a little tight if driving for much more than 1 hour.  This thing is a rocket- Drive it like you stole it!",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),"Great, Fun to Drive Car"," I managed to buy one of the two Caymans that the factory shipped to Qatar at the beginning of the year (Artic silver, full options ""sports"" version). It proves to be the perfect car for daily commuting through town, touring along the Cornice and of course, the somewhat higher speed runs on the highways through the country. I am looking forward to take it out on the race track!",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Exceeded Any Expectations," My Porsche Cayman S is extremely fast, yet gives you extreme control. There is no waiting for the power to come. At 4,000 rpm and onward, it's just an animal.  Porsche provides any exterior and interior color combinations one would possibly want. This is a good thing and a bad thing. It may be too hard to commit to just one. The view of the rear end is just captivating, the car shows different lines at every angle. There'll always be someone calling it ""Boxster Coupe."" Don't let that get to you, if you're going to get one, because it is and it isn't. It's so much tighter and sportier than the Boxster, let alone the practicality aspect.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Cayman S," As pretty as it is, the Porsche Cayman S drives and corners better. I have absolutly no complaints other than a removable engine cover would have been nice. I believe it will live up to all of the write ups I have been reading about it for the last three years.  Where do I go from here?",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),It's a Sweet Ride," I've had my Porsche Cayman for three weeks now.  It's physically a very beautiful car that was designed by engineers.  I think the most outstanding aspect is that it is so well balanced.  Having the sweet sounding engine mounted aft of your head provides music to the ears (it is not overbearing at all).  I chose a lighter paint job (silver) so one can appreciate the beautiful lines.  I saw a medium seal grey metallic type paint at the dealer that I thought looked even better than mine.  I'd venture that the most common color chosen is silver.  The car turns heads, but that isn't why I got it (I'd actually prefer an invisible car).  I got it because it appeared to be the best sports car for less than $100,000.",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Rock Solid," My 2006 Porsche Cayman S' body structure feels like it is carved from a rock, but at the same time the car feels light on its feet.  It has an absolutely gorgeous curvacious body and nice sounds coming from the rear. Every girls love it! ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Love at first drive...," First let me start by saying I built my Cayman on-line months before it was available. I almost didn't get it because when I called the dealer they said that all there cars were spoken for. Anyway I went into the dealer on the first day and they actually had a car the way I wanted, without all the extra bells and whistles. This car has muscle, it's been 20 years since my last Porsche and this car sets the standard. It handles great, its mileage is decent, and the comfort is good. The Cayman gets a lot of looks.  I've gotten many of nods of approval, and best of all I feel great. I finally know what it's like to be in the garage at night, washing the windows and dusting it off. ",5
2006 Porsche Cayman S Coupe 2dr Coupe (3.4L 6cyl 6M),Best porshe yet!," This is by far the best car Porshe has made. The performance and handling is utterly amazing. I own a porshe 911, and personally i believe the cayman looks and handles much better, for a much better price.  However this car is not as fast as   my Ferrari 350 modena.",5
2004 Porsche Carrera GT Convertible 2dr Convertible (5.7L 10cyl 6M),quality, it is as reliable as the day i bought ,5
